Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
412,19-0724-EX1,Transfer from Capital/Operations - City Wide to Rodolfo Lozano Bilingual & International Ctr ES,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-24101-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,24101 Rodolfo Lozano Bilingual & International Ctr ES,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$4,456",
413,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to St Daniel The Prophet School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69088 St Daniel The Prophet School,353 Title II - Teacher Quality,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$4,470",
414,19-0724-EX1,Transfer from Capital/Operations - City Wide to Leif Ericson Elementary Scholastic Academy,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-29051-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,29051 Leif Ericson Elementary Scholastic Academy,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$4,470",
415,19-0724-EX1,Transfer from Capital/Operations - City Wide to Uplift Community High School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-26861-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,26861 Uplift Community High School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$4,480",
416,19-0724-EX1,Transfer from Student Support and Engagement to Frank L Gillespie Elementary School,Gillespie K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,23321 Frank L Gillespie Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$4,499",
417,19-0724-EX1,Transfer from Student Support and Engagement to Irvin C Mollison Elementary School,Mollison K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,26251 Irvin C Mollison Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$4,499",
418,19-0724-EX1,Transfer from Department of Personalized Learning to Ninos Heroes Elementary Academic Center,Furniture for Ninos Heros as part of Elevate Cohort 3 Investments into pilot classrooms.,10825 Department of Personalized Learning,115 General Education Fund,55005 Property - Equipment,119070 Personalized Learning Instruction,000000 Default Value,31101 Ninos Heroes Elementary Academic Center,115 General Education Fund,55005 Property - Equipment,119070 Personalized Learning Instruction,000901 Other Gen Ed Funded Programs,"$4,500",
419,19-0724-EX1,Transfer from Department of Personalized Learning to Ashburn Community Elementary School,Furniture for Ashburn as part of Elevate Cohort 3 Investments into pilot classrooms.,10825 Department of Personalized Learning,115 General Education Fund,55005 Property - Equipment,119070 Personalized Learning Instruction,000000 Default Value,32081 Ashburn Community Elementary School,115 General Education Fund,55005 Property - Equipment,119070 Personalized Learning Instruction,000901 Other Gen Ed Funded Programs,"$4,500",
420,19-0724-EX1,Transfer from Chicago Technology Academy High School to Education General - City Wide,Budget transfer to pay final SPED reimbursements,63091 Chicago Technology Academy High School,114 Special Education Fund,54320 Student Tuition - Charter Schools,"120409 Occupational Therapy
000000",,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,"$4,500",Default Value
421,19-0724-EX1,Transfer from Capital/Operations - City Wide to Charles Sumner Math & Science Community Acad ES,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-31221-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,31221 Charles Sumner Math & Science Community Acad ES,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$4,600",
422,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$4,625","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
423,19-0724-EX1,Transfer from New School Development - City Wide to Network 16,Englewood STEM HS Incubation Funds - Marketing,13615 New School Development - City Wide,115 General Education Fund,55005 Property - Equipment,009546 School Transitions,005058 New And Expansion School Funding,02661 Network 16,115 General Education Fund,54125 Services - Professional/Administrative,009546 School Transitions,005058 New And Expansion School Funding,"$4,626",
424,19-0724-EX1,Transfer from Capital/Operations - City Wide to Lincoln Park High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-46321-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46321 Lincoln Park High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$4,628",
425,19-0724-EX1,Transfer from Capital/Operations - City Wide to William J Bogan High School,Funds Transfer From Award# 2019-437-00-21 To Project# 2019-46041-OFR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,46041 William J Bogan High School,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$4,650",
426,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to St Pius V,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69247 St Pius V,358 Title IV,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$4,708",
427,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Pope John Paul II/Five Holy Martyrs,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69101 Pope John Paul II/Five Holy Martyrs,358 Title IV,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$4,729",
428,19-0724-EX1,Transfer from Language & Cultural Education - City Wide to Christopher House Charter School,Allocating funds for incomplete payments from May 19.,11540 Language & Cultural Education - City Wide,115 General Education Fund,54305 Tuition,410001 Payment To Other Government Units,300110 Ebf - Bilingual Programs,66661 Christopher House Charter School,115 General Education Fund,54320 Student Tuition - Charter Schools,180007 State Bilingual Instruction,300110 Ebf - Bilingual Programs,"$4,785",
429,19-0724-EX1,Transfer from Early College and Career - City Wide to Chicago Vocational Career Academy High School,CTE Culinary Arts Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53011 Chicago Vocational Career Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140505 Culinary Arts,474566 Special Student Needs-C. Perkins Fy19,"$4,835",
430,19-0724-EX1,Transfer from Capital/Operations - City Wide to Morgan Park High School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-46251-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,46251 Morgan Park High School,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$4,865",
431,19-0724-EX1,Transfer from Capital/Operations - City Wide to William H Prescott Elementary School,Funds Transfer From Award# 2019-437-00-08 To Project# 2019-25021-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009553 Roofs,000000 Default Value,25021 William H Prescott Elementary School,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$4,875",
432,19-0724-EX1,Transfer from Lionel Hampton Fine & Performing Arts ES to Citywide Student Support and Engagement,Pulling funds for Summer PO,32021 Lionel Hampton Fine & Performing Arts ES,"324 Miscellaneous Federal, State & Local Grants",52130 Career Service Salaries - Extended Day,297920 Other Government Funded - Support Services,442171 21st Century Community Learning Centers Fy19,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",52130 Career Service Salaries - Extended Day,119035 Other Instruction Purposes - Miscellaneous,442171 21st Century Community Learning Centers Fy19,"$4,900",
433,19-0724-EX1,Transfer from Student Support and Engagement to Mary Lyon Elementary School,Lyon K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,24281 Mary Lyon Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100106 Out-Of-School-Time Iga Fy19,"$4,914",
434,19-0724-EX1,Transfer from Capital/Operations - City Wide to Southeast Area Elementary School,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-22631-EXT ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,22631 Southeast Area Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$4,950",
435,19-0724-EX1,Transfer from Instructional Supports to Instructional Supports,EXPIRED GRANT - Transfer needed to realign budget.,11551 Instructional Supports,"324 Miscellaneous Federal, State & Local Grants",53205 Commodities - Supplied Food,119010 Other Instructional Programs,399928 Healthy Communities Investments 17-3999,11551 Instructional Supports,"324 Miscellaneous Federal, State & Local Grants",54305 Tuition,171002 Driver Education,399928 Healthy Communities Investments 17-3999,"$4,955",
436,19-0724-EX1,Transfer from Capital/Operations - City Wide to Jose De Diego Elementary Community Academy,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-31261-OPI-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,31261 Jose De Diego Elementary Community Academy,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$4,990",
437,19-0724-EX1,Transfer from New School Development - City Wide to Network 16,Englewood STEM HS - Incubation Funds Supplies,13615 New School Development - City Wide,115 General Education Fund,55005 Property - Equipment,009546 School Transitions,005058 New And Expansion School Funding,02661 Network 16,115 General Education Fund,53405 Commodities - Supplies,009546 School Transitions,005058 New And Expansion School Funding,"$5,000",
438,19-0724-EX1,Transfer from Hyman G Rickover Naval Academy High School to Student Transportation,RITM0245241 - per Transportation to cover partial cost to obtain the insurance for 2 MFSAB's,45221 Hyman G Rickover Naval Academy High School,115 General Education Fund,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,000575 Student Based Budgeting,11870 Student Transportation,115 General Education Fund,54125 Services - Professional/Administrative,255001 Transportation Administration,000575 Student Based Budgeting,"$5,000",
