Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
1156,19-1120-EX2,Transfer from Computer Science to Computer Science,Transfer for substitute bucket,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221117 Computer Education,"500013 Chicago Alliance For Equity In Computer Science
(Cafe-Cs) Fy20",11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,221117 Computer Education,"500013 Chicago Alliance For Equity In Computer Science
(Cafe-Cs) Fy20","$70,000",
1157,19-1120-EX2,Transfer from Infinity Math Science and Technology High School to Little Village Multiplex,Transfer of funds per I. Contreras,55151 Infinity Math Science and Technology High School,115 General Education Fund,57940 Miscellaneous Charges,888888 Contingency Balancing Program,000575 Student Based Budgeting,49121 Little Village Multiplex,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,"$70,281",
1158,19-1120-EX2,Transfer from Nutrition Support Services - City Wide to Nutrition Support Services - City Wide,Budget transfer is to balance budget line and for Davis Bancorp FY20 PO,12050 Nutrition Support Services - City Wide,312 Lunchroom Fund,57940 Miscellaneous Charges,266203 Technical Support,000000 Default Value,12050 Nutrition Support Services - City Wide,312 Lunchroom Fund,54125 Services - Professional/Administrative,256009 Food Service,000000 Default Value,"$71,500",
1159,19-1120-EX2,Transfer from Citywide Student Support and Engagement to Thomas Kelly High School,Aligning to approved grant budget,10875 Citywide Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,46181 Thomas Kelly High School,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000044 Ctu Sustainable Schools Initiative,"$71,871",
1160,19-1120-EX2,Transfer from Capital/Operations - City Wide to National Teachers Elementary Academy,Funds Transfer From Award# 2020-488-00-10 To Project# 2020-32031-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,32031 National Teachers Elementary Academy,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$75,970",
1161,19-1120-EX2,Transfer from Ellen H Richards Career Academy High School to Citywide Student Support and Engagement,Aligning to approved grant budget,53051 Ellen H Richards Career Academy High School,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000044 Ctu Sustainable Schools Initiative,10875 Citywide Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,"$77,071",
1162,19-1120-EX2,Transfer from Citywide Student Support and Engagement to Richard Yates Elementary School,Aligning to approved Grant budget,10875 Citywide Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,25911 Richard Yates Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000044 Ctu Sustainable Schools Initiative,"$77,124",
1163,19-1120-EX2,Transfer from Capital/Operations - City Wide to Edwin G. Foreman College and Career Academy,Funds Transfer From Award# 2018-488-00-10 To Project# 2019-46131-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46131 Edwin G. Foreman College and Career Academy,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$77,632",
1164,19-1120-EX2,Transfer from Capital/Operations - City Wide to Brian Piccolo Elementary Specialty School,Funds Transfer From Award# 2020-488-00-10 To Project# 2020-24781-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,24781 Brian Piccolo Elementary Specialty School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$77,800",
1165,19-1120-EX2,Transfer from Early College and Career to Early College and Career - City Wide,Transferring available funds from payroll swap to Misc line to be allocated to grant eligible expenses,13725 Early College and Career,369 Title I - School Improvement Carl Perkins,51330 Benefits Pointer,290001 General Salary S Bkt,474567 Special Student Needs-C. Perkins Fy20,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,474567 Special Student Needs-C. Perkins Fy20,"$77,941",
1166,19-1120-EX2,Transfer from Citywide Student Support and Engagement to Christian Fenger Academy High School,Aligning to approved Grant budget,10875 Citywide Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,46111 Christian Fenger Academy High School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000044 Ctu Sustainable Schools Initiative,"$78,785",
1167,19-1120-EX2,Transfer from Education General - City Wide to Social and Emotional Learning,After school activities.,12670 Education General - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119004 Other General Charges,005063 Fy19 School Actions - Englewood,10895 Social and Emotional Learning,115 General Education Fund,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,005063 Fy19 School Actions - Englewood,"$80,000",
1168,19-1120-EX2,Transfer from Office of Student Health & Wellness to Office of Student Health & Wellness,Allocating per grant budget.,14050 Office of Student Health & Wellness,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,140102 Horticulture Production,503004 Usda Farm To School,14050 Office of Student Health & Wellness,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,140102 Horticulture Production,503004 Usda Farm To School,"$80,049",
1169,19-1120-EX2,Transfer from World Language Academy High School to Little Village Multiplex,Transfer of funds per I. Contreras,52011 World Language Academy High School,115 General Education Fund,57940 Miscellaneous Charges,888888 Contingency Balancing Program,000576 Supplemental Aid,49121 Little Village Multiplex,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000576 Supplemental Aid,"$81,343",
1170,19-1120-EX2,Transfer from Capital/Operations - City Wide to George Manierre Elementary School,Funds Transfer From Award# 2020-488-00-10 To Project# 2020-24311-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,24311 George Manierre Elementary School,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$82,280",
1171,19-1120-EX2,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic",69510 Office of Catholic Schools,358 Title IV,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),"440047 Title Iv, Part A - Nonpublic","$87,750",
1172,19-1120-EX2,Transfer from Citywide Student Support and Engagement to Daniel R Cameron Elementary School,Aligning to approved Grant budget,10875 Citywide Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,22531 Daniel R Cameron Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000044 Ctu Sustainable Schools Initiative,"$88,899",
1173,19-1120-EX2,Transfer from Citywide Student Support and Engagement to Donald Morrill Math & Science Elementary School,Aligning to approved Grant budget,10875 Citywide Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,24571 Donald Morrill Math & Science Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000044 Ctu Sustainable Schools Initiative,"$91,784",
1174,19-1120-EX2,Transfer from Greater Lawndale High School For Social Justice to Little Village Multiplex,Transfer of funds per I. Contreras,55171 Greater Lawndale High School For Social Justice,115 General Education Fund,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,000575 Student Based Budgeting,49121 Little Village Multiplex,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,"$93,023",
1175,19-1120-EX2,Transfer from Capital/Operations - City Wide to Friedrich L. Jahn Elementary of the Fine Arts,Funds Transfer From Award# 2019-488-00-02 To Project# 2018-23921-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,23921 Friedrich L. Jahn Elementary of the Fine Arts,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$101,146",
1176,19-1120-EX2,Transfer from Citywide Student Support and Engagement to Brighton Park Elementary School,FY20 SCS School Year Allocation,10875 Citywide Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,26451 Brighton Park Elementary School,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000044 Ctu Sustainable Schools Initiative,"$101,446",
1177,19-1120-EX2,Transfer from Citywide Student Support and Engagement to Carl Schurz High School,Aligning to approved Grant budget,10875 Citywide Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,46281 Carl Schurz High School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000044 Ctu Sustainable Schools Initiative,"$112,211",
1178,19-1120-EX2,Transfer from Capital/Operations - City Wide to Johann W von Goethe Elementary School,Funds Transfer From Award# 2019-488-00-02 To Project# 2020-23341-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,23341 Johann W von Goethe Elementary School,488 Series 2017H,56310 Capitalized Construction,253536 Emergency Capital Repairs,000000 Default Value,"$113,285",
1179,19-1120-EX2,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Transfer funds for consultant services,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,474567 Special Student Needs-C. Perkins Fy20,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,140505 Culinary Arts,474567 Special Student Needs-C. Perkins Fy20,"$113,925",
1180,19-1120-EX2,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds for approved purchase order requests for Nonpublic Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430235 Nonpublic Inst. & Supp. Serv. - Catholic,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430240 Title I - District Initiatives,"$115,200",
1181,19-1120-EX2,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds for approved purchase order requests for Nonpublic Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430235 Nonpublic Inst. & Supp. Serv. - Catholic,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430235 Nonpublic Inst. & Supp. Serv. - Catholic,"$115,200",
