Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
303,18-0725-EX1,Transfer from Office of Catholic Schools to Sacred Heart School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),494063 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69270 Sacred Heart School,353 Title II - Teacher Quality,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),494063 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$2,198",
304,18-0725-EX1,Transfer from Family & Community Engagement Office to Family & Community Engagement Office,Funds will be used for Event Planning sessions meetings for Parent university summer events and Back to School Bashes.,14060 Family & Community Engagement Office,115 General Education Fund,55005 Property - Equipment,321850 Community Relations,000000 Default Value,14060 Family & Community Engagement Office,115 General Education Fund,54125 Services - Professional/Administrative,221229 Back To School Campaign,000000 Default Value,"$2,200",
305,18-0725-EX1,Transfer from Capital/Operations - City Wide to Luke O'Toole Elementary School,Funds Transfer From Award# 2018-488-00-10 To Project# 2018-24801-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,24801 Luke O'Toole Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253513 Playlots,000000 Default Value,"$2,202",
306,18-0725-EX1,Transfer from Capital/Operations - City Wide to Phillip D Armour Elementary School,Funds Transfer From Award# 2018-488-00-10 To Project# 2018-22061-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,22061 Phillip D Armour Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253513 Playlots,000000 Default Value,"$2,202",
307,18-0725-EX1,Transfer from Capital/Operations - City Wide to Joseph E Gary Elementary School,Funds Transfer From Award# 2018-488-00-10 To Project# 2018-23311-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,23311 Joseph E Gary Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253513 Playlots,000000 Default Value,"$2,202",
308,18-0725-EX1,Transfer from Capital/Operations - City Wide to Blair Early Childhood Center,Funds Transfer From Award# 2018-488-00-10 To Project# 2018-30071-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,30071 Blair Early Childhood Center,488 Series 2017H,54125 Services - Professional/Administrative,253513 Playlots,000000 Default Value,"$2,202",
309,18-0725-EX1,Transfer from Eckersall Stadium to Capital/Operations - City Wide,Funds Transfer From Project# 2016-68010-UAF To Award# 2017-485-00-09 ; Change Reason : NA,68010 Eckersall Stadium,485 CIT PayGo Fund,54125 Services - Professional/Administrative,320008 Playgrounds And Stadia,000000 Default Value,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253511 Campus Parks,000000 Default Value,"$2,202",
310,18-0725-EX1,"Transfer from Facility Opers & Maint - City Wide to Jesse Sherwood Elementary School
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254033 O&M South
000000 Default Value","Transfer To:
25351 Jesse Sherwood Elementary School
230 Public Building Commission O & M
53405 Commodities - Supplies
254033 O&M South
000000 Default Value",,,,,,,,,,,"$2,204",
311,18-0725-EX1,Transfer from Capital/Operations - City Wide to Medgar Evers Elementary School,Funds Transfer From Award# 2017-427-00-31 To Project# 2018-26591-OHI-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,26591 Medgar Evers Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$2,210",
312,18-0725-EX1,"Transfer from Facility Opers & Maint - City Wide to Thomas Kelly High School
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254032 O&M West
000000 Default Value","Transfer To:
46181 Thomas Kelly High School
230 Public Building Commission O & M
53405 Commodities - Supplies
254032 O&M West
000000 Default Value",,,,,,,,,,,"$2,240",
313,18-0725-EX1,Transfer from Student Support and Engagement to Lawndale Elementary Community Academy,Lawndale K-8 OST Award Program Staffing Award Final - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,31161 Lawndale Elementary Community Academy,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,249",
314,18-0725-EX1,Transfer from Student Support and Engagement to Park Manor Elementary School,Park Manor K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24841 Park Manor Elementary School,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,249",
315,18-0725-EX1,Transfer from Franklin Elementary Fine Arts Center to Facility Opers & Maint - City Wide,Sweeping unused O&M funds to central office,29081 Franklin Elementary Fine Arts Center,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$2,250",
316,18-0725-EX1,"Transfer from Carl Schurz High School to Magnet, Gifted and IB Programs",Sweep of IB funds per department head request.,46281 Carl Schurz High School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,008005 International Baccalaureate Program,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,57915 Miscellaneous - Contingent Projects,119035 000000,,"$2,250","Other Instruction Purposes - Miscellaneous
Default Value"
317,18-0725-EX1,Transfer from Citywide Student Support and Engagement to Citywide Student Support and Engagement,Transfer for new PO,10875 Citywide Student Support and Engagement,334 NCLB Title 1 - Neglected & Delinquent,54215 Car Fare,290009 Oth Gfp-Supp Serv-Other,430624 Delinquent Programs Fy18,10875 Citywide Student Support and Engagement,334 NCLB Title 1 - Neglected & Delinquent,54125 Services - Professional/Administrative,211001 Attendance & Social Work,430624 Delinquent Programs Fy18,"$2,262",
318,18-0725-EX1,Transfer from John Hay Elementary Community Academy to Facility Opers & Maint - City Wide,Sweeping unused O&M funds to central office,31111 John Hay Elementary Community Academy,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$2,268",
319,18-0725-EX1,Transfer from Capital/Operations - City Wide to Alfred Nobel Elementary School,Funds Transfer From Award# 2017-485-00-02 To Project# 2018-24691-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,24691 Alfred Nobel Elementary School,485 CIT PayGo Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$2,271",
320,18-0725-EX1,"Transfer from Lillian R. Nicholson STEM Academy to Science, Technology, Engineering, and Math (STEM) programs",Offset negative budget line,22181 Lillian R. Nicholson STEM Academy,115,57940,125023 000901,,"10871 Science, Technology, Engineering, and Math (STEM)
programs",115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$2,290","General Education Fund
Miscellaneous Charges
Stem - Extended Student Learning
Other Gen Ed Funded Programs"
321,18-0725-EX1,Transfer from Student Support and Engagement to Edison Park Elementary School,Edison Park K-8 OST Award Program Expansion Staffing Award - Final 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,28081 Edison Park Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,293",
322,18-0725-EX1,Transfer from Student Support and Engagement to Julia Ward Howe Elementary School of Excellence,Howe K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,23851 Julia Ward Howe Elementary School of Excellence,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,293",
323,18-0725-EX1,Transfer from Student Support and Engagement to James Wadsworth Elementary School,Wadsworth K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,25711 James Wadsworth Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,293",
324,18-0725-EX1,Transfer from Student Support and Engagement to Louis A Agassiz Elementary School,Agassiz K-8 OST Award Program Expansion Staffing Award - Final 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,22031 Louis A Agassiz Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,293",
325,18-0725-EX1,"Transfer from Kate S Kellogg Elementary School to Magnet, Gifted and IB Programs",Sweep of IB funds per department head request.,23971 Kate S Kellogg Elementary School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,008005 International Baccalaureate Program,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,57915 Miscellaneous - Contingent Projects,119035 000000,,"$2,298","Other Instruction Purposes - Miscellaneous
Default Value"
326,18-0725-EX1,"Transfer from Elizabeth H Sutherland Elementary School to Magnet, Gifted and IB Programs",Sweep of IB funds per department head request.,25561 Elizabeth H Sutherland Elementary School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,008005 International Baccalaureate Program,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,57915 Miscellaneous - Contingent Projects,119035 000000,,"$2,300","Other Instruction Purposes - Miscellaneous
Default Value"
327,18-0725-EX1,Transfer from Charles R Darwin Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2017-22881-ACD To Award# 2017-486-00-11 ; Change Reason : NA,22881 Charles R Darwin Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253526 Interior Renovation,000000 Default Value,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,"$2,315",
328,18-0725-EX1,Transfer from Austin Multiplex to Facility Opers & Maint - City Wide,Sweeping unused O&M funds to central office,66511 Austin Multiplex,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$2,350",
