Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
180,18-0425-EX1,Transfer from Office of Student Health & Wellness to Theodore Roosevelt High School,HIV/STI Prevention Initiative School Mini Grant,14050 Office of Student Health & Wellness,"324 Miscellaneous Federal, State & Local Grants",57940 Miscellaneous Charges,221234 Professional Develop/Curriculum Develp,"580213 Healthy Chicago Public Schools-Hiv/Std Prevention
Initiative 221077 Fy18",46271 Theodore Roosevelt High School,"324 Miscellaneous Federal, State & Local Grants",57940 Miscellaneous Charges,221234 Professional Develop/Curriculum Develp,"580213 Healthy Chicago Public Schools-Hiv/Std Prevention
Initiative 221077 Fy18","$1,200",
181,18-0425-EX1,Transfer from Office of Student Health & Wellness to Roger C Sullivan High School,HIV/STI Prevention Initiative School Mini Grant,14050 Office of Student Health & Wellness,"324 Miscellaneous Federal, State & Local Grants",57940 Miscellaneous Charges,221234 Professional Develop/Curriculum Develp,"580213 Healthy Chicago Public Schools-Hiv/Std Prevention
Initiative 221077 Fy18",46301 Roger C Sullivan High School,"324 Miscellaneous Federal, State & Local Grants",57940 Miscellaneous Charges,221234 Professional Develop/Curriculum Develp,"580213 Healthy Chicago Public Schools-Hiv/Std Prevention
Initiative 221077 Fy18","$1,200",
182,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Paul Cuffe Math-Science Technology Academy ES,"CPS 7760320 Provide materials,labor and equipment to remove existing electrical floor outlets and replace with new 120v electrical
floor outlets; with plates and finish with tile to match existing",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,23881 Paul Cuffe Math-Science Technology Academy ES,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$1,200",
183,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Thomas A Hendricks Elementary Community Academy,SR# 4304130 supply all labor and material to repair and paint room 104 for Chicago early learning program,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,31121 Thomas A Hendricks Elementary Community Academy,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,200",
184,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Carrie Jacobs Bond Elementary School,"Provide labor and material to repair ceiling in storage area and wall in room 103
Maximo#(7767246)",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,25941 Carrie Jacobs Bond Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$1,200",
185,18-0425-EX1,Transfer from Capital/Operations - City Wide to Albert R Sabin Elementary Magnet School,Funds Transfer From Award# 2018-488-00-06 To Project# 2018-29371-OLA ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,29371 Albert R Sabin Elementary Magnet School,488 Series 2017H,54125 Services - Professional/Administrative,009518 Aramark Ifm - Cip,000000 Default Value,"$1,200",
186,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Beasley CPC,Furnish labor & materials to remove & replace counter top in Classroom # 4. Maximo WO#: 77699278,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,29322 Beasley CPC,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,200",
187,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Beasley CPC,Furnish labor & materials to remove & replace counter top in Classroom # 3. Maximo WO#: CPS - 7769338,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,29322 Beasley CPC,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,200",
188,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Beasley CPC,Furnish labor & meterials to replace counter top in Classroom # 6. Maximo WO#: CPS - 7769336,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,29322 Beasley CPC,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,200",
189,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to John Fiske Elementary School,Remove and replace countertop in room 122.,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,23221 John Fiske Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$1,200",
190,18-0425-EX1,Transfer from Literacy to Literacy,Funds will be used to purchase discount parking passes for participants of Literacy PDs,13700 Literacy,115 General Education Fund,53305 Instructional Materials (Non-Digital),221216 Libraries - Curriculum,000000 Default Value,13700 Literacy,115 General Education Fund,57705 Services - Space Rental,221216 Libraries - Curriculum,000000 Default Value,"$1,200",
191,18-0425-EX1,Transfer from Independent Schools Of Chicago to Gateway Montessori School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,70140 Independent Schools Of Chicago,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462070 Lea Flowthru Instruction - Nonpublic,69178 Gateway Montessori School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462070 Lea Flowthru Instruction - Nonpublic,"$1,200",
192,18-0425-EX1,Transfer from Thomas A Hendricks Elementary Community Academy to Early Childhood Development - City Wide,Consolidation of budget lines.,31121 Thomas A Hendricks Elementary Community Academy,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,206",
193,18-0425-EX1,Transfer from Burnham Elementary Inclusive Academy to Early Childhood Development - City Wide,Consolidation of budget lines.,22431 Burnham Elementary Inclusive Academy,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,206",
194,18-0425-EX1,Transfer from Durkin Park Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,26831 Durkin Park Elementary School,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,206",
195,18-0425-EX1,Transfer from West Park Elementary Academy to Early Childhood Development - City Wide,Consolidation of budget lines.,24721 West Park Elementary Academy,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,214",
196,18-0425-EX1,Transfer from Early College and Career - City Wide to Neal F Simeon Career Academy High School,CTE Welding Supplies,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,144603 Cte- Construction,474565 Special Student Needs-C. Perkins Fy18,"$1,215",
197,18-0425-EX1,Transfer from Phillip D Armour Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,22061 Phillip D Armour Elementary School,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,216",
198,18-0425-EX1,Transfer from Parkside Elementary Community Academy to Early Childhood Development - City Wide,Consolidation of budget lines.,31201 Parkside Elementary Community Academy,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,216",
199,18-0425-EX1,Transfer from Logandale Middle School to Early Childhood Development - City Wide,Consolidation of budget lines.,41091 Logandale Middle School,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,219",
200,18-0425-EX1,Transfer from John L Marsh Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,24361 John L Marsh Elementary School,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,222",
201,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Edgar Allan Poe Elementary Classical School,"supply material and labor to remove and replace gas valve
that's keeping boiler from firing. (cps maximo # 7707412 )",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,29261 Edgar Allan Poe Elementary Classical School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$1,225",
202,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to John W Cook Elementary School,"Max#7770104
-Roof repairs to bothe the lunch room and library on the annex bld roof repairs to the 2nd fl south hallway and around existing roof
hatch",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,22801 John W Cook Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$1,225",
203,18-0425-EX1,Transfer from William F Finkl Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,23541 William F Finkl Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,229",
204,18-0425-EX1,Transfer from Enrico Tonti Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,25631 Enrico Tonti Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$1,229",
