Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
512,18-0926-EX1,Transfer from Early College and Career - City Wide to Neal F Simeon Career Academy High School,Supplies for CTE Architecture program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,144601 Architectural Drafting,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$4,117",
513,18-0926-EX1,Transfer from Early College and Career - City Wide to Theodore Roosevelt High School,Supplies for CTE Early Childhood program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46271 Theodore Roosevelt High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140005 Cte - Childcare Worker,474566 Special Student Needs-C. Perkins Fy19,"$4,154",
514,18-0926-EX1,Transfer from Early College and Career - City Wide to Back of the Yards IB HS,Supplies for CTE Broadcast program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46551 Back of the Yards IB HS,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140205 Broadcast Technology,474566 Special Student Needs-C. Perkins Fy19,"$4,154",
515,18-0926-EX1,Transfer from Early College and Career - City Wide to Roberto Clemente Community Academy High School,Supplies for CTE Broadcast program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,51091 Roberto Clemente Community Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140205 Broadcast Technology,474566 Special Student Needs-C. Perkins Fy19,"$4,154",
516,18-0926-EX1,Transfer from Early College and Career - City Wide to George H Corliss High School,Supplies for CTE Broadcast program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46391 George H Corliss High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140205 Broadcast Technology,474566 Special Student Needs-C. Perkins Fy19,"$4,154",
517,18-0926-EX1,Transfer from Early College and Career - City Wide to Marie Sklodowska Curie Metropolitan High School,Supplies for CTE Broadcast program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53101 Marie Sklodowska Curie Metropolitan High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140205 474566,,"$4,154","Broadcast Technology
Special Student Needs-C. Perkins Fy19"
518,18-0926-EX1,Transfer from Early College and Career - City Wide to Paul Laurence Dunbar Career Academy High School,Supplies for CTE Broadcast program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53021 Paul Laurence Dunbar Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140205 474566,,"$4,154","Broadcast Technology
Special Student Needs-C. Perkins Fy19"
519,18-0926-EX1,Transfer from Early College and Career - City Wide to Hyde Park Academy High School,Supplies for CTE Broadcast program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46171 Hyde Park Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140205 474566,,"$4,154","Broadcast Technology
Special Student Needs-C. Perkins Fy19"
520,18-0926-EX1,Transfer from Early College and Career - City Wide to Percy L Julian High School,Supplies for CTE Broadcast program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46401 Percy L Julian High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140205 474566,,"$4,154","Broadcast Technology
Special Student Needs-C. Perkins Fy19"
521,18-0926-EX1,Transfer from Early College and Career - City Wide to Al Raby High School,Supplies for CTE Broadcast program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46471 Al Raby High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140205 474566,,"$4,154","Broadcast Technology
Special Student Needs-C. Perkins Fy19"
522,18-0926-EX1,Transfer from Early College and Career - City Wide to Friedrich W von Steuben Metropolitan Science HS,Supplies for CTE Broadcast program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,47081 Friedrich W von Steuben Metropolitan Science HS,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140205 474566,,"$4,154","Broadcast Technology
Special Student Needs-C. Perkins Fy19"
523,18-0926-EX1,Transfer from Early College and Career - City Wide to George Westinghouse College Prep,Supplies for CTE Broadcast program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53071 George Westinghouse College Prep,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140205 474566,,"$4,154","Broadcast Technology
Special Student Needs-C. Perkins Fy19"
524,18-0926-EX1,Transfer from Capital/Operations - City Wide to Dr Martin Luther King Jr College Prep HS,Funds Transfer From Award# 2019-437-00-20 To Project# 2019-46371-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009513 Fs O&M Cip,000000 Default Value,46371 Dr Martin Luther King Jr College Prep HS,437 EBF-Backed Bonds,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$4,205",
525,18-0926-EX1,Transfer from Early College and Career - City Wide to Uplift Community High School,Supplies for CTE Teaching program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,26861 Uplift Community High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140005 Cte - Childcare Worker,474566 Special Student Needs-C. Perkins Fy19,"$4,214",
526,18-0926-EX1,Transfer from Citywide Student Support and Engagement to Talman Elementary School,CSI Grant - salaries - extended day,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,442171 21st Century Community Learning Centers Fy19,26781 Talman Elementary School,"324 Miscellaneous Federal, State & Local Grants",52130 Career Service Salaries - Extended Day,119035 Other Instruction Purposes - Miscellaneous,442171 21st Century Community Learning Centers Fy19,"$4,237",
527,18-0926-EX1,Transfer from Early College and Career - City Wide to Paul Laurence Dunbar Career Academy High School,Certifications for CTE Cosmetology program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53021 Paul Laurence Dunbar Career Academy High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",140225 Cosmetology,474566 Special Student Needs-C. Perkins Fy19,"$4,240",
528,18-0926-EX1,Transfer from Early College and Career - City Wide to Neal F Simeon Career Academy High School,Certifications for CTE Cosmetology program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",140225 Cosmetology,474566 Special Student Needs-C. Perkins Fy19,"$4,240",
529,18-0926-EX1,Transfer from Grant Funded Programs Office - City Wide to Academy of St. Benedict the African ¿ Laflin,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57940 Miscellaneous Charges,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69257 Academy of St. Benedict the African ¿ Laflin,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430202 Nonpublic Inst. & Supp. Serv. - Catholic,"$4,250",
530,18-0926-EX1,Transfer from Early College and Career - City Wide to Marie Sklodowska Curie Metropolitan High School,Supplies for CTE Teaching program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53101 Marie Sklodowska Curie Metropolitan High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140005 Cte - Childcare Worker,474566 Special Student Needs-C. Perkins Fy19,"$4,252",
531,18-0926-EX1,Transfer from Capital/Operations - City Wide to Phoenix Military Academy High School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-55011-CHM ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,55011 Phoenix Military Academy High School,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$4,338",
532,18-0926-EX1,Transfer from Early College and Career - City Wide to Ellen H Richards Career Academy High School,Software for CTE Accounting program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",53051 Ellen H Richards Career Academy High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),149005 Accounting,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$4,418",
533,18-0926-EX1,Transfer from Early College and Career - City Wide to Carl Schurz High School,Software for CTE Accounting program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46281 Carl Schurz High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),149005 Accounting,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$4,418",
534,18-0926-EX1,Transfer from Early College and Career - City Wide to Neal F Simeon Career Academy High School,Software for CTE Accounting program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),149005 Accounting,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$4,418",
