Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
216,19-0123-EX1,Transfer from Noble - Gary Comer College Prep to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66146 Noble - Gary Comer College Prep,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,119031 Nclb Current Year Allocation,430201 Title 1 - School Discretionary,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,476",
217,19-0123-EX1,Transfer from Urban Prep Academy for Young Men - Englewood to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66441 Urban Prep Academy for Young Men - Englewood,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,221307 Staff Development,494062 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,494066 Title Iia - Teacher Quality,"$2,499",
218,19-0123-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Transfer funds for student transportation.,13727 Early College and Career - City Wide,115 General Education Fund,53405 Commodities - Supplies,113096 Cte Law And Public Safety,000389 Cte Programs,13727 Early College and Career - City Wide,115 General Education Fund,54210 Pupil Transportation,113096 Cte Law And Public Safety,000389 Cte Programs,"$2,500",
219,19-0123-EX1,Transfer from Capital/Operations - City Wide to Little Village Elementary School,Funds Transfer From Award# 2017-485-00-02 To Project# 2018-22521-UAF ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,22521 Little Village Elementary School,485 CIT PayGo Fund,56310 Capitalized Construction,253511 Campus Parks,000000 Default Value,"$2,500","48
"
220,19-0123-EX1,"
Transfer from Pathways in Education- Avondale to Education General - City Wide",EXPIRED GRANT SWEEP - Transfer available funding to contingency.,65016 Pathways in Education- Avondale,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,221307 Staff Development,494062 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,494066 Title Iia - Teacher Quality,"$2,500",
221,19-0123-EX1,Transfer from ACE Technical Charter School to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66291 ACE Technical Charter School,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,513",
222,19-0123-EX1,Transfer from Acero Charter Schools - Roberto Clemente to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66133 Acero Charter Schools - Roberto Clemente,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,520",
223,19-0123-EX1,Transfer from Early Childhood Development - City Wide to Other Government Funded,Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,12694 Other Government Funded,362 Early Childhood Development,52150 Termination Payout of Sick & Vacation Days - ESPs,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$2,531",
224,19-0123-EX1,"
Transfer from Early Childhood Development - City Wide to Other Government Funded",Clearing negative budget line.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 376649,,12694 Other Government Funded,362 Early Childhood Development,51140 Termination Payout of Sick & Vacation Days Teachers,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$2,559","Prek Instruction
State Preschool For All Age 3-5 Diverse Learners Fy19"
225,19-0123-EX1,Transfer from Capital/Operations - City Wide to George H Corliss High School,Funds Transfer From Award# 2019-437-00-03 To Project# 2019-46391-ADM ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,251001 Operations - Support Services,000000 Default Value,46391 George H Corliss High School,437 EBF-Backed Bonds,56310 Capitalized Construction,009522 Cip Management,000000 Default Value,"$2,560",
226,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Yeshiva Ohr Baruch,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69047 Yeshiva Ohr Baruch,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370013 Federal - Idea Nonpublic (Jewish),462072 Lea Flowthru Instruction - Nonpublic,"$2,560",
227,19-0123-EX1,Transfer from Network 16 to Network 14,Alternatives Inc. PO,02661 Network 16,115 General Education Fund,54125 Services - Professional/Administrative,221302 School Development/Intervention,000025 Osse Attendance Project,02641 Network 14,115 General Education Fund,54125 Services - Professional/Administrative,221302 School Development/Intervention,000025 Osse Attendance Project,"$2,565","50
"
228,19-0123-EX1,"
Transfer from Perspectives - High School of Technology to Education General - City Wide",EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66053 Perspectives - High School of Technology,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,571",
229,19-0123-EX1,Transfer from Legal Prep Charter Academy to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66641 Legal Prep Charter Academy,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,577",
230,19-0123-EX1,Transfer from Noble - Baker College Prep to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66577 Noble - Baker College Prep,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,586",
231,19-0123-EX1,Transfer from Capital/Operations - City Wide to LaSalle Elementary Language Academy,Funds Transfer From Award# 2019-437-00-01 To Project# 2019-29161-SIT ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009426 All Other,000000 Default Value,29161 LaSalle Elementary Language Academy,437 EBF-Backed Bonds,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$2,592",
232,19-0123-EX1,Transfer from Capital/Operations - City Wide to A.N. Pritzker School,Funds Transfer From Award# 2019-437-00-23 To Project# 2019-25871-SIT ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,320008 Playgrounds And Stadia,000000 Default Value,25871 A.N. Pritzker School,437 EBF-Backed Bonds,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$2,592","51
"
233,19-0123-EX1,"
Transfer from Capital/Operations - City Wide to Henry H Nash Elementary School",Funds Transfer From Award# 2019-437-00-01 To Project# 2018-24641-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009426 All Other,000000 Default Value,24641 Henry H Nash Elementary School,437 EBF-Backed Bonds,54125 Services - Professional/Administrative,253511 Campus Parks,000000 Default Value,"$2,592",
234,19-0123-EX1,Transfer from Acero Charter Schools - Sandra Cisneros to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,66398 Acero Charter Schools - Sandra Cisneros,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,597",
235,19-0123-EX1,Transfer from Student Support and Engagement to Philip Rogers Elementary School,Training SEL Skill Development (Umoja/vendor),11371 Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,211210 Attendance Services,000000 Default Value,25141 Philip Rogers Elementary School,115 General Education Fund,54125 Services - Professional/Administrative,211012 Social And Emotional Learning Supports,000025 Osse Attendance Project,"$2,600",
236,19-0123-EX1,Transfer from Philip Rogers Elementary School to Student Support and Engagement,reversal,25141 Philip Rogers Elementary School,115 General Education Fund,54125 Services - Professional/Administrative,211012 Social And Emotional Learning Supports,000025 Osse Attendance Project,11371 Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,211210 Attendance Services,000000 Default Value,"$2,600",
237,19-0123-EX1,Transfer from Student Support and Engagement to Network 14,customized teaming structure (stipends/sub pay),11371 Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,211210 Attendance Services,000000 Default Value,02641 Network 14,115 General Education Fund,54125 Services - Professional/Administrative,211012 Social And Emotional Learning Supports,000025 Osse Attendance Project,"$2,600","52
"
238,19-0123-EX1,"
Transfer from Student Support and Engagement to Network 15",Training SEL Skill Development,11371 Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,211210 Attendance Services,000000 Default Value,02651 Network 15,115 General Education Fund,54125 Services - Professional/Administrative,211012 Social And Emotional Learning Supports,000025 Osse Attendance Project,"$2,600",
239,19-0123-EX1,Transfer from Student Support and Engagement to Network 16,Training SEL Skill Development (Umoja/vendor),11371 Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,211210 Attendance Services,000000 Default Value,02661 Network 16,115 General Education Fund,54125 Services - Professional/Administrative,211012 Social And Emotional Learning Supports,000025 Osse Attendance Project,"$2,600",
240,19-0123-EX1,Transfer from Student Support and Engagement to Network 17,Training SEL Skill Development,11371 Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,211210 Attendance Services,000000 Default Value,02671 Network 17,115 General Education Fund,54125 Services - Professional/Administrative,211012 Social And Emotional Learning Supports,000025 Osse Attendance Project,"$2,600",
241,19-0123-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,69510 Office of Catholic Schools,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$2,600","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
