Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
161,19-0828-EX1,Transfer from Network 2 to Education General - City Wide,Sweep of overallocated sub coverage funds,02421 Network 2,353 Title II - Teacher Quality,51330 Benefits Pointer,290001 General Salary S Bkt,494070 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,488",
162,19-0828-EX1,Transfer from Title I and School Improvement Programs to Walter S Christopher Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19","Transfer To:
30031 Walter S Christopher Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19",,,,,,,,,,,"$1,492",
163,19-0828-EX1,Transfer from Early College and Career - City Wide to Christian Fenger Academy High School,Transfer funds for culinary supplies,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46111 Christian Fenger Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140505 Culinary Arts,474566 Special Student Needs-C. Perkins Fy19,"$1,499",
164,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to George H Corliss High School,Funds to open Freshman Connection Teacher Bucket,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,548047 Trio - Talent Search Fy19,46391 George H Corliss High School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,548047 Trio - Talent Search Fy19,"$1,500",
165,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Kenwood Academy High School,Freshman Connections funds for Enrichment activities school allocation and 1/2 student based allocation.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,46361 Kenwood Academy High School,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,"$1,500",
166,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Stephen T Mather High School,Freshman Connections funds student based supply allocation.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,160018 Freshman Summer Enrichment,399929 Healthy Communities Investments 19-3999,46241 Stephen T Mather High School,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,160018 Freshman Summer Enrichment,399929 Healthy Communities Investments 19-3999,"$1,500",
167,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Nicholas Senn High School,Freshman Connections funds student based supply allocation.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,160018 Freshman Summer Enrichment,399929 Healthy Communities Investments 19-3999,47061 Nicholas Senn High School,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,160018 Freshman Summer Enrichment,399929 Healthy Communities Investments 19-3999,"$1,500",
168,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Kenwood Academy High School,"Freshman Connections funds for student transportation, including Enrichment Activities school allocation and 1/2 student based
allocation.",10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,46361 Kenwood Academy High School,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,"$1,500",
169,19-0828-EX1,Transfer from Title I and School Improvement Programs to Genevieve Melody Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19
Amount: $1,500","Transfer To:
26351 Genevieve Melody Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
211001 Attendance & Social Work
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,,
170,19-0828-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"440045 Title Iv, Part A - Nonpublic",69510 Office of Catholic Schools,358 Title IV,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$1,500",
171,19-0828-EX1,Transfer from Social and Emotional Learning - City Wide to Social and Emotional Learning - City Wide,Aligning to amended grant budget,10898 Social and Emotional Learning - City Wide,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,511248 Cps Healing Trauma Together Fy19,10898 Social and Emotional Learning - City Wide,"324 Miscellaneous Federal, State & Local Grants","54555 Meals, Lodging, & Travel - Other",221001 School Instructional Support Services,511248 Cps Healing Trauma Together Fy19,"$1,500",
172,19-0828-EX1,Transfer from Diverse Learner Supports & Services to Diverse Learner Quality Instruction,FY19 Grant Extension,11610 Diverse Learner Supports & Services,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,221234 Professional Develop/Curriculum Develp,460526 Preschool Discretionary (Starnet) Fy19,11674 Diverse Learner Quality Instruction,220 Federal Special Education IDEA Programs,54215 Car Fare,221234 Professional Develop/Curriculum Develp,460526 Preschool Discretionary (Starnet) Fy19,"$1,500",
173,19-0828-EX1,Transfer from Title I and School Improvement Programs to James G Blaine Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433140 Il-Empower (Cohort 19 - Grant 10) Fy19
Amount: $1,508","Transfer To:
22261 James G Blaine Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433140 Il-Empower (Cohort 19 - Grant 10) Fy19",,,,,,,,,,,,
174,19-0828-EX1,Transfer from Title I and School Improvement Programs to George F Cassell Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433133 Il-Empower (Cohort 19 - Grant 3) Fy19","Transfer To:
22651 George F Cassell Elementary School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
119010 Other Instructional Programs
433133 Il-Empower (Cohort 19 - Grant 3) Fy19",,,,,,,,,,,"$1,525",
175,19-0828-EX1,Transfer from YCCS-Jane Addams Alternative HS to Youth Connection Charter School (YCCS),FY19 Il-Empower Charter Tuition Payments,66618 YCCS-Jane Addams Alternative HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,119010 Other Instructional Programs,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66101 Youth Connection Charter School (YCCS),367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,119010 Other Instructional Programs,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$1,530",
176,19-0828-EX1,Transfer from Citywide Student Support and Engagement to Spencer Technology Academy,Aligning to approved SCS Summer Budget,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,25441 Spencer Technology Academy,115 General Education Fund,57210 Pensions - ESP Employer,231002 Academic Support Services,000044 Ctu Sustainable Schools Initiative,"$1,531",
177,19-0828-EX1,Transfer from Title I and School Improvement Programs to John Hay Elementary Community Academy,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433135 Il-Empower (Cohort 19 - Grant 5) Fy19
Amount: $1,540","Transfer To:
31111 John Hay Elementary Community Academy
367 Title I - Comprehensive School Reform
55005 Property - Equipment
119010 Other Instructional Programs
433135 Il-Empower (Cohort 19 - Grant 5) Fy19",,,,,,,,,,,,
178,19-0828-EX1,Transfer from Title I and School Improvement Programs to Amos Alonzo Stagg Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19","Transfer To:
26521 Amos Alonzo Stagg Elementary School
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433131 Il-Empower (Cohort 19 - Grant 1) Fy19",,,,,,,,,,,"$1,549",
179,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Gurdon S Hubbard High School,Freshman Connections funds for Enrichment activities school allocation and 1/2 student based allocation.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,46341 Gurdon S Hubbard High School,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212028 Student Development,399929 Healthy Communities Investments 19-3999,"$1,563",
180,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Gurdon S Hubbard High School,"Freshman Connections funds for student transportation, including Enrichment Activities school allocation and 1/2 student based
allocation.",10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,46341 Gurdon S Hubbard High School,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399929 Healthy Communities Investments 19-3999,"$1,563",
