Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
310,18-1024-EX1,Transfer from Citywide Student Support and Engagement to South Shore Intl College Prep High School,CSI Supplies,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442175 21st Century Community Learning Centers - (Cohort
15-Grant 4) Fy19",46631 South Shore Intl College Prep High School,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,"442175 21st Century Community Learning Centers - (Cohort
15-Grant 4) Fy19","$2,000",
311,18-1024-EX1,Transfer from Early Childhood Development - City Wide to Real Estate,Transfer of funds for the renting of space for Early Childhood - Belding,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,221234 Professional Develop/Curriculum Develp,376669 State Preschool For All Age 3-5 Fy19,11910 Real Estate,362 Early Childhood Development,57705 Services - Space Rental,254903 Rental Program,376669 State Preschool For All Age 3-5 Fy19,"$2,000",
312,18-1024-EX1,Transfer from Facility Opers & Maint - City Wide to Facility Opers & Maint - City Wide,To finish a project owed from last school year.,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53405 Commodities - Supplies,254032 O&M West,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$2,000",
313,18-1024-EX1,Transfer from Walter Henri Dyett High School for the Arts to Education General - City Wide,Transfer available funding to contingency.,46681 Walter Henri Dyett High School for the Arts,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,000",
314,18-1024-EX1,Transfer from Richard T Crane Medical Preparatory HS to Education General - City Wide,Transfer available funding to contingency.,46641 Richard T Crane Medical Preparatory HS,"324 Miscellaneous Federal, State & Local Grants","54505 Seminar, Fees, Subscriptions, Professional
Memberships",212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 041008,,"$2,000","Contingency For Project Expansion
Contingency For Grant Expansion"
315,18-1024-EX1,Transfer from Neal F Simeon Career Academy High School to Education General - City Wide,Transfer available funding to contingency.,53061 Neal F Simeon Career Academy High School,"324 Miscellaneous Federal, State & Local Grants","54505 Seminar, Fees, Subscriptions, Professional
Memberships",212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 041008,,"$2,000","Contingency For Project Expansion
Contingency For Grant Expansion"
316,18-1024-EX1,Transfer from Thomas Kelly High School to Education General - City Wide,Transfer available funding to contingency.,46181 Thomas Kelly High School,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,000",
317,18-1024-EX1,Transfer from Chicago High School for Agricultural Sciences to Education General - City Wide,Transfer available funding to contingency.,47091 Chicago High School for Agricultural Sciences,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140101 Agricultural Academy,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18",12670 Education General - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,000",
318,18-1024-EX1,Transfer from Early College and Career - City Wide to Carl Schurz High School,Workbooks for CTE Allied Health program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46281 Carl Schurz High School,369 Title I - School Improvement Carl Perkins,53305 Instructional Materials (Non-Digital),148001 Allied Health,474566 Special Student Needs-C. Perkins Fy19,"$2,000",
319,18-1024-EX1,Transfer from Early Childhood Development - City Wide to Jose De Diego Elementary Community Academy,Student admissions $20 per student.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 376669,,31261 Jose De Diego Elementary Community Academy,362 Early Childhood Development,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$2,000","Prek Instruction
State Preschool For All Age 3-5 Fy19"
320,18-1024-EX1,Transfer from Early Childhood Development - City Wide to Genevieve Melody Elementary School,Student admissions $20 per student.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 376669,,26351 Genevieve Melody Elementary School,362 Early Childhood Development,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$2,000","Prek Instruction
State Preschool For All Age 3-5 Fy19"
321,18-1024-EX1,Transfer from Early Childhood Development - City Wide to Francis W Parker Elementary Community Academy,Student admissions $20 per student.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 376669,,31181 Francis W Parker Elementary Community Academy,362 Early Childhood Development,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$2,000","Prek Instruction
State Preschool For All Age 3-5 Fy19"
322,18-1024-EX1,Transfer from Citywide Student Support and Engagement to South Shore Fine Arts Academy,CSI Adult Instruction,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442175 21st Century Community Learning Centers - (Cohort
15-Grant 4) Fy19",22251 South Shore Fine Arts Academy,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,390008 Other Government Funded - Community Services,"442175 21st Century Community Learning Centers - (Cohort
15-Grant 4) Fy19","$2,000",
323,18-1024-EX1,Transfer from Southeast Area Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2014-22631-NSC To Award# 2015-427-00-24 ; Change Reason : NA,22631 Southeast Area Elementary School,427 CIP Series 2016B,56306 Capitalized Furniture,009441 New School Openings,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,254403 School Furniture & Equipment,000000 Default Value,"$2,005",
324,18-1024-EX1,Transfer from Parkside Elementary Community Academy to Education General - City Wide,Transfer available funding to contingency.,31201 Parkside Elementary Community Academy,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,016",
325,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54205 Travel Expense,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$2,026",
326,18-1024-EX1,Transfer from Newton Bateman Elementary School to Education General - City Wide,Transfer available funding to contingency.,22171 Newton Bateman Elementary School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,027",
327,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$2,060","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
328,18-1024-EX1,Transfer from Christian Fenger Academy High School to Education General - City Wide,Transfer available funding to contingency.,46111 Christian Fenger Academy High School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,062",
329,18-1024-EX1,Transfer from John Marshall Metropolitan High School to Education General - City Wide,Sweep excess grant funds to contingency,47041 John Marshall Metropolitan High School,367 Title I - Comprehensive School Reform,51330 Benefits Pointer,290001 General Salary S Bkt,424066 Sig - Marshall (Cohort 5) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,074",
330,18-1024-EX1,Transfer from John W Cook Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2017-22801-SCI To Award# 2017-427-00-31 ; Change Reason : NA,22801 John W Cook Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,"$2,075",
331,18-1024-EX1,Transfer from National Teachers Elementary Academy to Education General - City Wide,Transfer available funding to contingency.,32031 National Teachers Elementary Academy,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,076",
